11/16/2017 13:20	22.54	46.83	0.073	513.9	93.5	33273.84615	24448.76033	18043.37349
11/16/2017 13:30	22.46	47.17	0.075	509.9	92.6	33193.84615	24292.56198	18101.20482
11/16/2017 13:40	22.42	47.4	0.073	502.9	92.2	33120	24143.80165	18014.45783
11/16/2017 13:50	22.46	48.43	0.072	494.7	91.8	32775.38462	24102.89256	18014.45783
11/16/2017 14:00	22.29	50.4	0.073	485.7	91.3	33058.46154	24437.60331	17904.57831
11/16/2017 14:10	22.11	51.2	0.072	475.4	90.4	33150.76923	24348.34711	17696.38554
11/16/2017 14:20	22.05	52.77	0.072	462.5	89	33156.92308	24184.71074	18083.85542
11/16/2017 14:30	22.1	52.6	0.072	448.6	87.6	33126.15385	24337.19008	17898.79518
11/16/2017 14:40	22.05	52.37	0.073	433.9	86.5	31538.46154	24035.95041	17817.83133
11/16/2017 14:50	22.01	52.54	0.073	416.8	86.5	32369.23077	24114.04959	17823.61446
11/16/2017 15:00	22.25	52.13	0.072	398	86.7	33341.53846	23969.00826	17650.12048
11/16/2017 15:10	22.25	51.47	0.073	379.4	93.1	32886.15385	24061.98347	17563.37349
11/16/2017 15:20	22.28	50.37	0.074	360.2	110.1	32695.38462	24024.79339	17505.54217
11/16/2017 15:30	22.27	51	0.077	339.2	148.5	32486.15385	23950.41322	17459.27711
11/16/2017 15:40	22.03	52.27	0.073	318	207	32363.07692	23846.28099	17586.50602
11/16/2017 15:50	22.12	53.1	0.075	294	260.2	32320	23742.14876	17395.66265
11/16/2017 16:00	22.23	55.9	0.074	269.4	273	31987.69231	23638.01653	17441.92771
11/16/2017 16:10	22.17	57.04	0.071	237.9	261.7	31716.92308	23898.34711	17650.12048
11/16/2017 16:20	22.03	58.44	0.071	218.3	237.5	30480	25136.77686	17389.87952
11/16/2017 16:30	21.86	59.51	0.071	191.8	211.6	30720	25095.86777	13341.68675
11/16/2017 16:40	21.68	60.07	0.072	167.5	185.7	30824.61538	25438.01653	13335.90361
11/16/2017 16:50	21.58	60.71	0.073	142.7	159.1	31015.38462	25958.67769	14087.71084
11/16/2017 17:00	21.52	62.21	0.071	117.4	131.3	31452.30769	26702.47934	15105.54217
11/16/2017 17:10	21.09	63.68	0.072	93.8	104.9	32990.76923	28011.57025	17199.03614
11/16/2017 17:20	20.8	65.88	0.07	71.8	79.9	35187.69231	29863.63636	18419.27711
11/16/2017 17:30	20.64	67.91	0.071	52.33	57.68	38203.07692	31875.61983	19651.08434
11/16/2017 17:40	20.3	70.1	0.071	35.25	38.05	39396.92308	33385.53719	20397.10843
11/16/2017 17:50	20.07	71.8	0.072	19.79	20.29	39581.53846	33854.13223	20131.08434
11/16/2017 18:00	19.83	74.1	0.072	9.78	9.72	39015.38462	33709.09091	20240.96386
11/16/2017 18:10	19.62	76.2	0.069	4.136	4.017	39261.53846	33281.40496	20298.79518
11/16/2017 18:20	19.43	77.2	0.073	1.412	1.427	39083.07692	33166.1157	20258.31325
11/16/2017 18:30	19.16	77.6	0.078	0.325	0.278	38824.61538	32757.02479	20495.42169
11/16/2017 18:40	18.5	78.6	0.078	0.11	0.056	38726.15385	32786.77686	20518.55422
11/16/2017 18:50	17.65	78.6	0.077	0.059	0.07	38812.30769	32805.3719	20345.06024
11/16/2017 19:00	16.8	77.9	0.075	0.066	0.052	38916.92308	32995.04132	20310.36145
11/16/2017 19:10	16.55	77.3	0.073	0.051	0.033	38750.76923	32827.68595	20293.01205
11/16/2017 19:20	16.4	77	0.074	0.059	0.044	38584.61538	32611.98347	20079.03614
11/16/2017 19:30	16.17	76.1	0.072	0.059	0.052	38356.92308	32318.18182	19980.72289
11/16/2017 19:40	15.92	76	0.073	0.059	0.056	38018.46154	32188.01653	19998.07229
11/16/2017 19:50	15.61	76.2	0.069	0.066	0.052	37950.76923	32024.38017	19830.36145
11/16/2017 20:00	15.49	76.4	0.07	0.048	0.063	37698.46154	31752.89256	19755.18072
11/16/2017 20:10	15.29	76.4	0.071	0.073	0.044	38086.15385	32124.79339	20003.85542
11/16/2017 20:20	15.18	76.7	0.071	0.04	0.082	38178.46154	32188.01653	20131.08434
11/16/2017 20:30	15.16	76.7	0.071	0.088	0.078	38043.07692	32154.54545	20212.04819
11/16/2017 20:40	15.15	76.5	0.07	0.066	0.041	37815.38462	31938.84298	20102.16867
11/16/2017 20:50	15.35	76.4	0.068	0.08	0.085	37655.38462	31711.98347	19865.06024
11/16/2017 21:00	15.55	75.9	0.07	0.059	0.085	37033.84615	31195.04132	19413.9759
11/16/2017 21:10	15.65	75.4	0.07	0.04	0.07	36763.07692	30670.66116	19385.06024
11/16/2017 21:20	15.37	75.8	0.087	0.059	0.074	36461.53846	30867.7686	19246.26506
11/16/2017 21:30	15.22	76.3	0.086	0.044	0.104	35876.92308	30324.79339	18881.92771
11/16/2017 21:40	14.93	76.6	0.085	0.073	0.093	35120	30060.7438	18696.86747
11/16/2017 21:50	14.63	77.6	0.087	0.048	0.1	34843.07692	29454.54545	18205.3012
11/16/2017 22:00	14.73	78.5	0.084	0.055	0.085	34406.15385	29116.1157	18031.80723
11/16/2017 22:10	14.82	79.6	0.083	0.059	0.059	34135.38462	28755.3719	17696.38554
11/16/2017 22:20	15.08	79.1	0.083	0.062	0.085	33815.38462	28126.8595	17297.3494
11/16/2017 22:30	15.2	78.3	0.08	0.037	0.107	33273.84615	27728.92562	17152.77108
11/16/2017 22:40	15.17	76.1	0.081	0.062	0.082	32701.53846	27450	16857.83133
11/16/2017 22:50	15.08	75.5	0.084	0.051	0.096	32153.84615	26869.83471	16753.73494
11/16/2017 23:00	14.73	75.6	0.083	0.069	0.1	31421.53846	26237.60331	16285.3012
11/16/2017 23:10	14.43	76.1	0.08	0.04	0.111	30609.23077	25218.59504	15944.09639
11/16/2017 23:20	14.21	76.2	0.083	0.059	0.085	30203.07692	24988.01653	15643.37349
11/16/2017 23:30	14.1	76.2	0.085	0.055	0.089	29520	24467.35537	15602.89157
11/16/2017 23:40	14.09	75.8	0.083	0.073	0.044	28843.07692	23823.96694	15336.86747
11/16/2017 23:50	14.17	75	0.083	0.073	0.085	28116.92308	23266.1157	14827.95181
11/17/2017 0:00	13.99	74.7	0.082	0.066	0.078	27433.84615	22697.10744	14498.31325
11/17/2017 0:10	13.91	74.8	0.083	0.059	0.089	26689.23077	22057.43802	13954.6988
11/17/2017 0:20	13.76	74.7	0.085	0.048	0.111	26215.38462	21547.93388	13902.6506
11/17/2017 0:30	13.28	76.2	0.086	0.059	0.1	25827.69231	21142.56198	13798.55422
11/17/2017 0:40	13.04	77.3	0.091	0.095	0.115	25193.84615	20811.57025	13335.90361
11/17/2017 0:50	13.06	77.9	0.085	0.077	0.115	25064.61538	20190.49587	12977.3494
11/17/2017 1:00	13.13	78.5	0.089	0.037	0.111	24756.92308	19680.99174	12751.80723
11/17/2017 1:10	13.45	78.6	0.085	0.04	0.096	24449.23077	19309.09091	12717.10843
11/17/2017 1:20	13.42	77.9	0.083	0.073	0.07	24246.15385	19019.00826	12462.6506
11/17/2017 1:30	13.23	78.1	0.087	0.073	0.07	23889.23077	18643.38843	12323.85542
11/17/2017 1:40	13.25	78.2	0.091	0.062	0.096	23575.38462	18431.40496	12179.27711
11/17/2017 1:50	13.28	78	0.089	0.055	0.07	23347.69231	18107.85124	11953.73494
11/17/2017 2:00	13.31	77.9	0.086	0.055	0.082	23224.61538	17873.55372	11739.75904
11/17/2017 2:10	13.37	77.8	0.085	0.059	0.1	23021.53846	17773.1405	11554.6988
11/17/2017 2:20	13.46	77.5	0.083	0.055	0.085	22584.61538	17616.94215	11398.55422
11/17/2017 2:30	13.35	77.5	0.083	0.04	0.119	22633.84615	17230.16529	11381.20482
11/17/2017 2:40	13.4	77.8	0.085	0.066	0.141	22473.84615	17285.95041	11334.93976
11/17/2017 2:50	13.43	77.9	0.085	0.04	0.085	22646.15385	17222.72727	11271.3253
11/17/2017 3:00	13.44	77.9	0.086	0.059	0.115	22504.61538	17122.31405	11149.87952
11/17/2017 3:10	13.15	77.6	0.083	0.073	0.104	22541.53846	17230.16529	11120.96386
11/17/2017 3:20	13.04	77.5	0.085	0.059	0.093	22436.92308	16954.95868	11063.13253
11/17/2017 3:30	12.99	77.5	0.084	0.033	0.145	22270.76923	16835.95041	11126.74699
11/17/2017 3:40	12.69	77.1	0.084	0.04	0.093	22030.76923	17055.3719	11230.84337
11/17/2017 3:50	12.48	77	0.086	0.04	0.089	21840	16951.23967	11300.24096
11/17/2017 4:00	12.48	77.1	0.084	0.055	0.093	21920	17241.32231	11334.93976
11/17/2017 4:10	12.56	77	0.082	0.044	0.044	21987.69231	17073.96694	11612.53012
11/17/2017 4:20	12.64	76.6	0.083	0.048	0.096	21858.46154	17207.85124	11716.62651
11/17/2017 4:30	12.69	75.7	0.082	0.048	0.111	21858.46154	17204.13223	11757.10843
11/17/2017 4:40	12.59	75.9	0.082	0.062	0.093	21889.23077	17308.26446	11710.84337
11/17/2017 4:50	12.49	76.3	0.082	0.055	0.059	22043.07692	17419.83471	11705.06024
11/17/2017 5:00	12.51	76.5	0.085	0.08	0.1	22086.15385	17535.12397	11797.59036
11/17/2017 5:10	12.55	76.4	0.086	0.059	0.096	22264.61538	17780.57851	11959.51807
11/17/2017 5:20	12.39	76.1	0.083	0.059	0.1	22990.76923	18208.26446	12352.77108
11/17/2017 5:30	12.35	75.8	0.083	0.048	0.133	23483.07692	18542.97521	12393.25301
11/17/2017 5:40	12.34	75.6	0.084	0.044	0.089	23107.69231	17776.8595	12202.40964
11/17/2017 5:50	12.21	75.9	0.082	0.08	0.119	22972.30769	17319.42149	11913.25301
11/17/2017 6:00	12.1	76.8	0.085	0.055	0.093	23224.61538	17326.8595	12115.66265
11/17/2017 6:10	12.13	77.9	0.082	0.055	0.104	23076.92308	17122.31405	11895.90361
11/17/2017 6:20	12.03	78.6	0.088	0.066	0.093	22135.38462	17033.05785	11971.08434
11/17/2017 6:30	11.87	79	0.089	0.073	0.1	21101.53846	16278.09917	11386.98795
11/17/2017 6:40	11.74	79.1	0.085	0.062	0.093	20098.46154	15608.67769	10201.44578
11/17/2017 6:50	11.69	79.3	0.085	0.059	0.13	19741.53846	15363.22314	9409.156627
11/17/2017 7:00	11.62	79.4	0.087	0.066	0.089	19827.69231	15326.03306	10912.77108
11/17/2017 7:10	11.43	79	0.09	0.051	0.082	19809.23077	15392.97521	11045.78313
11/17/2017 7:20	11.32	78.6	0.087	0.073	0.111	20012.30769	15162.39669	10970.60241
11/17/2017 7:30	11.16	78.5	0.082	0.088	0.159	20443.07692	15314.87603	11011.08434
11/17/2017 7:40	11	77.7	0.083	0.611	0.667	20695.38462	15742.56198	11115.18072
11/17/2017 7:50	10.96	77.8	0.081	2.454	2.309	20923.07692	16147.93388	11213.49398
11/17/2017 8:00	10.88	77.9	0.081	6.462	6.211	21784.61538	16620.24793	11340.72289
11/17/2017 8:10	10.79	77.8	0.08	15.23	13.85	22516.92308	17330.57851	11600.96386
11/17/2017 8:20	10.79	78.2	0.081	36.92	28.81	23120	17546.28099	12034.6988
11/17/2017 8:30	10.81	78.6	0.082	61.96	41.61	23710.76923	18122.72727	12480
11/17/2017 8:40	10.76	78.8	0.084	81.6	43.92	24295.38462	18595.04132	12867.46988
11/17/2017 8:50	11.06	78.3	0.083	104.8	50.25	24701.53846	19178.92562	13243.37349
11/17/2017 9:00	11.31	77	0.083	130.9	60.69	25181.53846	19580.57851	13665.54217
11/17/2017 9:10	11.24	76.2	0.081	156.6	70.6	25938.46154	20119.83471	14041.44578
11/17/2017 9:20	11.33	75.9	0.085	184.1	92.4	26529.23077	20703.71901	14347.95181
11/17/2017 9:30	11.7	75.7	0.082	192.1	123.7	27027.69231	21057.02479	14590.84337
11/17/2017 9:40	11.98	75.4	0.085	154.4	129.4	27649.23077	21637.19008	14926.26506
11/17/2017 9:50	12.2	75.5	0.087	151.1	113.8	28221.53846	22217.35537	14960.96386
11/17/2017 10:00	12.42	75.1	0.091	243.2	117.9	28676.92308	22470.24793	15169.15663
11/17/2017 10:10	12.77	74.8	0.087	367.6	163.8	29335.38462	22667.35537	15637.59036
11/17/2017 10:20	13.06	74	0.086	345	102.5	29815.38462	22916.52893	15944.09639
11/17/2017 10:30	13.62	73.2	0.086	327.8	113.2	30276.92308	23150.82645	16198.55422
11/17/2017 10:40	14.29	72.2	0.086	390	133.9	29920	23496.69421	16470.36145
11/17/2017 10:50	14.91	70.2	0.088	430.3	137.4	30313.84615	23697.52066	16603.37349
11/17/2017 11:00	16.17	70.2	0.083	444.9	154.1	30486.15385	23980.16529	16753.73494
11/17/2017 11:10	17.75	68.15	0.077	419.8	171.9	30910.76923	24344.6281	16973.49398
11/17/2017 11:20	18.52	66.81	0.075	392.3	216.6	31433.84615	24515.70248	17482.40964
11/17/2017 11:30	19.42	68.61	0.073	362.6	235.9	31729.23077	25021.4876	17615.42169
11/17/2017 11:40	19.67	70.7	0.073	223	203.6	31686.15385	24876.44628	17864.09639
11/17/2017 11:50	19.53	72	0.071	199.8	188	31316.92308	24824.38017	17696.38554
11/17/2017 12:00	19.42	72.7	0.069	214.4	201.9	30732.30769	24675.61983	17858.31325
11/17/2017 12:10	19.43	72.9	0.071	204.3	205.2	30067.69231	24835.53719	17985.54217
11/17/2017 12:20	19.46	72.9	0.071	204.4	204.5	29366.15385	24642.14876	17956.62651
11/17/2017 12:30	19.41	72.5	0.07	205.7	202.7	29009.23077	24385.53719	17719.51807
11/17/2017 12:40	19.61	71.5	0.072	230.2	221.7	29033.84615	24210.7438	17626.98795
11/17/2017 12:50	19.7	71.5	0.07	238.8	239.2	29440	24396.69421	17580.72289
11/17/2017 13:00	19.64	70.4	0.07	228	216.2	29667.69231	24705.3719	17893.01205
11/17/2017 13:10	19.73	70.4	0.07	274.6	253.4	30363.07692	24880.16529	17968.19277
11/17/2017 13:20	19.77	69.78	0.071	242.1	238.8	30461.53846	24854.13223	18026.0241
11/17/2017 13:30	19.76	69.55	0.073	258.5	247.3	30603.07692	24850.41322	18002.89157
11/17/2017 13:40	19.77	69.05	0.071	249.6	238.8	30252.30769	24720.24793	17794.6988
11/17/2017 13:50	19.75	69.18	0.073	219.2	218	30209.23077	24649.58678	17748.43373
11/17/2017 14:00	19.78	69.41	0.075	222.8	220.8	30455.38462	24556.61157	17638.55422
11/17/2017 14:10	19.74	69.11	0.072	217.6	214.2	30215.38462	24515.70248	17557.59036
11/17/2017 14:20	19.75	68.95	0.069	201.7	201.4	30215.38462	24448.76033	17413.01205
11/17/2017 14:30	19.77	68.95	0.07	187.3	187.9	30412.30769	24497.10744	17592.28916
11/17/2017 14:40	19.7	68.68	0.069	181.4	182.2	30369.23077	24560.33058	17488.19277
11/17/2017 14:50	19.62	68.55	0.068	172.2	175.3	30418.46154	24630.99174	17603.85542
11/17/2017 15:00	19.58	68.81	0.069	163.5	165.8	29926.15385	24511.98347	17413.01205
11/17/2017 15:10	19.62	68.61	0.069	164.8	167.7	30258.46154	24318.59504	17534.45783
11/17/2017 15:20	19.54	68.65	0.071	154.4	156.9	29876.92308	24363.22314	17488.19277
11/17/2017 15:30	19.49	68.78	0.07	143.9	146.4	30036.92308	23942.97521	17418.79518
11/17/2017 15:40	19.47	68.85	0.069	124.7	126.7	29790.76923	23790.49587	17285.78313
11/17/2017 15:50	19.42	68.88	0.07	114.4	116.2	29544.61538	23626.8595	16025.06024
11/17/2017 16:00	19.36	68.88	0.072	109.8	111.3	29876.92308	23414.87603	13943.13253
11/17/2017 16:10	19.31	68.91	0.069	103.6	105.1	29883.07692	23262.39669	13781.20482
11/17/2017 16:20	19.29	68.75	0.069	80.4	81.1	29686.15385	23411.15702	13729.15663
11/17/2017 16:30	19.27	69.28	0.071	64.59	64.94	29716.92308	23608.26446	13729.15663
11/17/2017 16:40	19.28	69.08	0.071	57.54	57.82	29809.23077	23876.03306	14081.92771
11/17/2017 16:50	19.23	69.28	0.073	51.98	52.28	30363.07692	24389.2562	15013.01205
11/17/2017 17:00	19.22	69.28	0.071	48.45	48.83	30910.76923	24716.52893	16042.40964
11/17/2017 17:10	19.18	69.21	0.073	44.94	45.32	32246.15385	26033.05785	18205.3012
11/17/2017 17:20	19.2	69.45	0.074	61.03	68.68	34560	28208.67769	19691.56627
11/17/2017 17:30	19.24	70	0.073	62.29	71.3	36916.92308	30216.94215	20460.72289
11/17/2017 17:40	19.13	69.91	0.072	45.42	51.22	37803.07692	30875.20661	20871.3253
11/17/2017 17:50	19.09	69.38	0.075	21.59	22.6	38049.23077	31209.91736	21183.61446
11/17/2017 18:00	18.95	69.38	0.074	9.5	9.61	38178.46154	31343.80165	21345.54217
11/17/2017 18:10	18.81	69.81	0.074	3.339	3.343	38504.61538	31444.21488	21576.86747
11/17/2017 18:20	18.65	70.6	0.073	1.13	1.108	38596.92308	31697.10744	21756.14458
11/17/2017 18:30	18.47	71.4	0.072	0.208	0.278	38455.38462	31648.76033	21761.92771
11/17/2017 18:40	18.25	72.3	0.072	0.066	0.096	38344.61538	31619.00826	21808.19277
11/17/2017 18:50	18.04	73.2	0.073	0.088	0.096	38215.38462	31570.66116	21750.36145
11/17/2017 19:00	17.84	74.3	0.072	0.04	0.111	38129.23077	31380.99174	21889.15663
11/17/2017 19:10	17.65	74.9	0.074	0.029	0.133	38233.84615	31395.86777	21883.37349
11/17/2017 19:20	17.3	76.5	0.075	0.04	0.148	37796.92308	31414.46281	21779.27711
11/17/2017 19:30	16.93	78.4	0.074	0.037	0.141	37729.23077	31265.70248	21611.56627
11/17/2017 19:40	16.51	80	0.071	0.055	0.093	37212.30769	31012.80992	21744.57831
11/17/2017 19:50	16.19	80.9	0.073	0.059	0.096	37390.76923	30860.33058	21669.39759
11/17/2017 20:00	15.96	81.8	0.069	0.051	0.085	37156.92308	30912.39669	21675.18072
